Time,signal1,signal2,signal3
114,0.78498,0.619521,57
114.02,0.797213,0.603698,57.01
114.04,0.809127,0.587634,57.02
114.06,0.820717,0.571335,57.03
114.08,0.831979,0.554808,57.04
114.1,0.842908,0.538058,57.05
114.12,0.853499,0.521094,57.06
114.14,0.86375,0.503921,57.07
114.16,0.873655,0.486546,57.08
114.18,0.883211,0.468977,57.09
114.2,0.892413,0.45122,57.1
114.22,0.901258,0.433283,57.11
114.24,0.909743,0.415172,57.12
114.26,0.917864,0.396895,57.13
114.28,0.925618,0.37846,57.14
114.3,0.933001,0.359873,57.15
114.32,0.940012,0.341142,57.16
114.34,0.946646,0.322275,57.17
114.36,0.952902,0.303279,57.18
114.38,0.958776,0.284162,57.19
114.4,0.964268,0.264931,57.2
114.42,0.969373,0.245593,57.21
114.44,0.974091,0.226158,57.22
114.46,0.978419,0.206632,57.23
114.48,0.982355,0.187024,57.24
114.5,0.985899,0.167341,57.25
114.52,0.989049,0.147591,57.26
114.54,0.991802,0.127782,57.27
114.56,0.994159,0.107921,57.28
114.58,0.996119,0.0880178,57.29
114.6,0.99768,0.0680792,57.3
114.62,0.998842,0.0481133,57.31
114.64,0.999604,0.0281281,57.32
114.66,0.999967,0.00813177,57.33
114.68,0.99993,-0.0118679,57.34
114.7,0.999492,-0.0318628,57.35
114.72,0.998655,-0.0518449,57.36
114.74,0.997419,-0.0718063,57.37
114.76,0.995783,-0.091739,57.38
114.78,0.993749,-0.111635,57.39
114.8,0.991318,-0.131486,57.4
114.82,0.98849,-0.151285,57.41
114.84,0.985267,-0.171023,57.42
114.86,0.98165,-0.190693,57.43
114.88,0.97764,-0.210287,57.44
114.9,0.973239,-0.229796,57.45
114.92,0.968449,-0.249214,57.46
114.94,0.963271,-0.268531,57.47
114.96,0.957708,-0.287742,57.48
114.98,0.951762,-0.306837,57.49
115,0.945435,-0.32581,57.5
115.02,0.93873,-0.344652,57.51
115.04,0.93165,-0.363357,57.52
115.06,0.924197,-0.381916,57.53
115.08,0.916375,-0.400322,57.54
115.1,0.908185,-0.418568,57.55
115.12,0.899633,-0.436647,57.56
115.14,0.890721,-0.454551,57.57
115.16,0.881452,-0.472273,57.58
115.18,0.871831,-0.489807,57.59
115.2,0.861861,-0.507144,57.6
115.22,0.851547,-0.524279,57.61
115.24,0.840891,-0.541204,57.62
115.26,0.8299,-0.557912,57.63
115.28,0.818576,-0.574398,57.64
115.3,0.806925,-0.590653,57.65
115.32,0.794952,-0.606673,57.66
115.34,0.78266,-0.622449,57.67
115.36,0.770056,-0.637977,57.68
115.38,0.757143,-0.653249,57.69
115.4,0.743927,-0.668261,57.7
115.42,0.730414,-0.683004,57.71
115.44,0.716609,-0.697475,57.72
115.46,0.702517,-0.711667,57.73
115.48,0.688144,-0.725574,57.74
115.5,0.673496,-0.739191,57.75
115.52,0.658578,-0.752512,57.76
115.54,0.643398,-0.765532,57.77
115.56,0.627959,-0.778246,57.78
115.58,0.61227,-0.790649,57.79
115.6,0.596335,-0.802735,57.8
115.62,0.580162,-0.814501,57.81
115.64,0.563758,-0.82594,57.82
115.66,0.547127,-0.83705,57.83
115.68,0.530278,-0.847824,57.84
115.7,0.513216,-0.858259,57.85
115.72,0.49595,-0.868351,57.86
115.74,0.478485,-0.878096,57.87
115.76,0.460828,-0.887489,57.88
115.78,0.442987,-0.896528,57.89
115.8,0.424969,-0.905208,57.9
115.82,0.406782,-0.913525,57.91
115.84,0.388431,-0.921478,57.92
115.86,0.369925,-0.929062,57.93
115.88,0.351271,-0.936274,57.94
115.9,0.332476,-0.943112,57.95
115.92,0.313549,-0.949572,57.96
115.94,0.294496,-0.955653,57.97
115.96,0.275325,-0.961351,57.98
115.98,0.256045,-0.966665,57.99
116,0.236661,-0.971592,58
116.02,0.217184,-0.976131,58.01
116.04,0.197619,-0.980279,58.02
116.06,0.177975,-0.984035,58.03
116.08,0.15826,-0.987397,58.04
116.1,0.138482,-0.990365,58.05
116.12,0.118648,-0.992936,58.06
116.14,0.0987669,-0.995111,58.07
116.16,0.0788463,-0.996887,58.08
116.18,0.0588941,-0.998264,58.09
116.2,0.0389184,-0.999242,58.1
116.22,0.0189271,-0.999821,58.11
116.24,-0.00107182,-0.999999,58.12
116.26,-0.0210703,-0.999778,58.13
116.28,-0.0410603,-0.999157,58.14
116.3,-0.0610339,-0.998136,58.15
116.32,-0.080983,-0.996715,58.16
116.34,-0.1009,-0.994897,58.17
116.36,-0.120776,-0.99268,58.18
116.38,-0.140604,-0.990066,58.19
116.4,-0.160376,-0.987056,58.2
116.42,-0.180084,-0.983651,58.21
116.44,-0.19972,-0.979853,58.22
116.46,-0.219275,-0.975663,58.23
116.48,-0.238744,-0.971083,58.24
116.5,-0.258116,-0.966114,58.25
116.52,-0.277386,-0.960759,58.26
116.54,-0.296544,-0.955019,58.27
116.56,-0.315584,-0.948898,58.28
116.58,-0.334497,-0.942397,58.29
116.6,-0.353277,-0.935519,58.3
116.62,-0.371916,-0.928267,58.31
116.64,-0.390405,-0.920643,58.32
116.66,-0.408739,-0.912651,58.33
116.68,-0.426909,-0.904295,58.34
116.7,-0.444908,-0.895576,58.35
116.72,-0.46273,-0.886499,58.36
116.74,-0.480366,-0.877068,58.37
116.76,-0.49781,-0.867286,58.38
116.78,-0.515055,-0.857157,58.39
116.8,-0.532094,-0.846685,58.4
116.82,-0.54892,-0.835875,58.41
116.84,-0.565527,-0.82473,58.42
116.86,-0.581907,-0.813255,58.43
116.88,-0.598055,-0.801455,58.44
116.9,-0.613963,-0.789335,58.45
116.92,-0.629626,-0.776898,58.46
116.94,-0.645037,-0.764151,58.47
116.96,-0.66019,-0.751099,58.48
116.98,-0.675079,-0.737745,58.49
117,-0.689698,-0.724097,58.5
117.02,-0.704041,-0.710159,58.51
117.04,-0.718102,-0.695937,58.52
117.06,-0.731877,-0.681437,58.53
117.08,-0.745358,-0.666664,58.54
117.1,-0.758541,-0.651625,58.55
117.12,-0.771421,-0.636325,58.56
117.14,-0.783993,-0.62077,58.57
117.16,-0.79625,-0.604967,58.58
117.18,-0.80819,-0.588922,58.59
117.2,-0.819806,-0.572642,58.6
117.22,-0.831094,-0.556132,58.61
117.24,-0.84205,-0.5394,58.62
117.26,-0.852668,-0.522452,58.63
117.28,-0.862946,-0.505296,58.64
117.3,-0.872879,-0.487937,58.65
117.32,-0.882462,-0.470383,58.66
117.34,-0.891693,-0.452641,58.67
117.36,-0.900567,-0.434717,58.68
117.38,-0.909081,-0.41662,58.69
117.4,-0.917231,-0.398357,58.7
117.42,-0.925014,-0.379934,58.71
117.44,-0.932427,-0.361359,58.72
117.46,-0.939467,-0.342639,58.73
117.48,-0.946132,-0.323782,58.74
117.5,-0.952418,-0.304796,58.75
117.52,-0.958323,-0.285688,58.76
117.54,-0.963844,-0.266466,58.77
117.56,-0.968981,-0.247137,58.78
117.58,-0.973729,-0.227709,58.79
117.6,-0.978088,-0.20819,58.8
117.62,-0.982056,-0.188588,58.81
117.64,-0.985631,-0.168911,58.82
117.66,-0.988812,-0.149166,58.83
117.68,-0.991598,-0.129361,58.84
117.7,-0.993986,-0.109504,58.85
117.72,-0.995977,-0.0896042,58.86
117.74,-0.99757,-0.069668,58.87
117.76,-0.998764,-0.049704,58.88
117.78,-0.999558,-0.0297201,58.89
117.8,-0.999953,-0.00972436,58.9
117.82,-0.999947,0.0102753,58.91
117.84,-0.999542,0.0302709,58.92
117.86,-0.998736,0.0502543,58.93
117.88,-0.997532,0.0702177,58.94
117.9,-0.995928,0.0901529,58.95
117.92,-0.993926,0.110052,58.96
117.94,-0.991526,0.129907,58.97
117.96,-0.98873,0.149711,58.98
117.98,-0.985538,0.169454,58.99
118,-0.981952,0.189129,59
118.02,-0.977973,0.208729,59.01
118.04,-0.973604,0.228246,59.02
118.06,-0.968844,0.247671,59.03
118.08,-0.963697,0.266997,59.04
118.1,-0.958165,0.286216,59.05
118.12,-0.952249,0.305321,59.06
118.14,-0.945953,0.324304,59.07
118.16,-0.939278,0.343157,59.08
118.18,-0.932228,0.361872,59.09
118.2,-0.924804,0.380443,59.1
118.22,-0.917011,0.398862,59.11
118.24,-0.908851,0.417121,59.12
118.26,-0.900327,0.435214,59.13
118.28,-0.891443,0.453132,59.14
118.3,-0.882203,0.470869,59.15
118.32,-0.87261,0.488418,59.16
118.34,-0.862668,0.505771,59.17
118.36,-0.85238,0.522922,59.18
118.38,-0.841752,0.539864,59.19
118.4,-0.830787,0.55659,59.2
118.42,-0.81949,0.573093,59.21
118.44,-0.807865,0.589367,59.22
118.46,-0.795917,0.605406,59.23
118.48,-0.783651,0.621202,59.24
118.5,-0.771071,0.63675,59.25
118.52,-0.758182,0.652043,59.26
118.54,-0.744991,0.667075,59.27
118.56,-0.731501,0.68184,59.28
118.58,-0.717719,0.696333,59.29
118.6,-0.70365,0.710547,59.3
118.62,-0.689299,0.724477,59.31
118.64,-0.674672,0.738117,59.32
118.66,-0.659776,0.751462,59.33
118.68,-0.644616,0.764507,59.34
118.7,-0.629198,0.777245,59.35
118.72,-0.613528,0.789673,59.36
118.74,-0.597613,0.801785,59.37
118.76,-0.581459,0.813576,59.38
118.78,-0.565072,0.825041,59.39
118.8,-0.54846,0.836177,59.4
118.82,-0.531627,0.846978,59.41
118.84,-0.514583,0.857441,59.42
118.86,-0.497332,0.86756,59.43
118.88,-0.479883,0.877333,59.44
118.9,-0.462241,0.886754,59.45
118.92,-0.444415,0.895821,59.46
118.94,-0.426411,0.90453,59.47
118.96,-0.408236,0.912876,59.48
118.98,-0.389898,0.920858,59.49
119,-0.371404,0.928471,59.5
119.02,-0.352762,0.935713,59.51
119.04,-0.333978,0.942581,59.52
119.06,-0.315061,0.949071,59.53
119.08,-0.296018,0.955182,59.54
119.1,-0.276856,0.960911,59.55
119.12,-0.257584,0.966256,59.56
119.14,-0.238209,0.971214,59.57
119.16,-0.218738,0.975784,59.58
119.18,-0.19918,0.979963,59.59
119.2,-0.179542,0.98375,59.6
119.22,-0.159832,0.987144,59.61
119.24,-0.140059,0.990143,59.62
119.26,-0.120229,0.992746,59.63
119.28,-0.100352,0.994952,59.64
119.3,-0.0804339,0.99676,59.65
119.32,-0.0604839,0.998169,59.66
119.34,-0.0405097,0.999179,59.67
119.36,-0.0205194,0.999789,59.68
119.38,-0.000520836,1,59.69
119.4,0.0194779,0.99981,59.7
119.42,0.0394689,0.999221,59.71
119.44,0.0594441,0.998232,59.72
119.46,0.0793955,0.996843,59.73
119.48,0.0993152,0.995056,59.74
119.5,0.119195,0.992871,59.75
119.52,0.139027,0.990289,59.76
119.54,0.158804,0.98731,59.77
119.56,0.178517,0.983937,59.78
119.58,0.198159,0.98017,59.79
119.6,0.217721,0.976011,59.8
119.62,0.237197,0.971462,59.81
119.64,0.256577,0.966524,59.82
119.66,0.275855,0.961199,59.83
119.68,0.295023,0.95549,59.84
119.7,0.314072,0.949399,59.85
119.72,0.332996,0.942928,59.86
119.74,0.351787,0.93608,59.87
119.76,0.370437,0.928858,59.88
119.78,0.388939,0.921264,59.89
119.8,0.407285,0.913301,59.9
119.82,0.425468,0.904973,59.91
119.84,0.443481,0.896284,59.92
119.86,0.461317,0.887235,59.93
119.88,0.478968,0.877832,59.94
119.9,0.496428,0.868078,59.95
119.92,0.513689,0.857976,59.96
119.94,0.530745,0.847532,59.97
119.96,0.547588,0.836748,59.98
119.98,0.564213,0.82563,59.99
120,0.580611,0.814181,60
120.02,0.596778,0.802407,60.01
120.04,0.612705,0.790311,60.02
120.06,0.628388,0.7779,60.03
120.08,0.643819,0.765178,60.04
120.1,0.658993,0.752149,60.05
120.12,0.673903,0.73882,60.06
120.14,0.688544,0.725195,60.07
120.16,0.702909,0.71128,60.08
120.18,0.716993,0.69708,60.09
120.2,0.73079,0.682602,60.1
120.22,0.744295,0.667851,60.11
120.24,0.757503,0.652832,60.12
120.26,0.770407,0.637552,60.13
120.28,0.783003,0.622018,60.14
120.3,0.795286,0.606234,60.15
120.32,0.807251,0.590209,60.16
120.34,0.818893,0.573947,60.17
120.36,0.830207,0.557455,60.18
120.38,0.841189,0.540741,60.19
120.4,0.851835,0.52381,60.2
120.42,0.86214,0.506669,60.21
120.44,0.872101,0.489326,60.22
120.46,0.881712,0.471788,60.23
120.48,0.890971,0.45406,60.24
120.5,0.899873,0.436151,60.25
120.52,0.908416,0.418068,60.26
120.54,0.916595,0.399817,60.27
120.56,0.924407,0.381406,60.28
120.58,0.93185,0.362843,60.29
120.6,0.93892,0.344135,60.3
120.62,0.945615,0.325289,60.31
120.64,0.951931,0.306313,60.32
120.66,0.957866,0.287214,60.33
120.68,0.963419,0.268001,60.34
120.7,0.968586,0.24868,60.35
120.72,0.973365,0.22926,60.36
120.74,0.977755,0.209748,60.37
120.76,0.981755,0.190152,60.38
120.78,0.985361,0.17048,60.39
120.8,0.988573,0.15074,60.4
120.82,0.99139,0.13094,60.41
120.84,0.993811,0.111087,60.42
120.86,0.995833,0.0911903,60.43
120.88,0.997458,0.0712567,60.44
120.9,0.998684,0.0512946,60.45
120.92,0.99951,0.031312,60.46
120.94,0.999936,0.0113169,60.47
120.96,0.999962,-0.00868273,60.48
120.98,0.999589,-0.0286789,60.49
121,0.998815,-0.0486636,60.5
121.02,0.997642,-0.0686288,60.51
121.04,0.99607,-0.0885666,60.52
121.06,0.9941,-0.108469,60.53
121.08,0.991732,-0.128328,60.54
121.1,0.988967,-0.148136,60.55
121.12,0.985807,-0.167884,60.56
121.14,0.982252,-0.187565,60.57
121.16,0.978305,-0.207171,60.58
121.18,0.973966,-0.226695,60.59
121.2,0.969237,-0.246128,60.6
121.22,0.964121,-0.265462,60.61
121.24,0.95862,-0.28469,60.62
121.26,0.952735,-0.303804,60.63
121.28,0.946468,-0.322797,60.64
121.3,0.939824,-0.34166,60.65
121.32,0.932803,-0.360387,60.66
121.34,0.925409,-0.37897,60.67
121.36,0.917645,-0.397401,60.68
121.38,0.909514,-0.415673,60.69
121.4,0.901019,-0.433779,60.7
121.42,0.892164,-0.451712,60.71
121.44,0.882952,-0.469463,60.72
121.46,0.873387,-0.487027,60.73
121.48,0.863472,-0.504396,60.74
121.5,0.853212,-0.521564,60.75
121.52,0.842611,-0.538523,60.76
121.54,0.831673,-0.555266,60.77
121.56,0.820402,-0.571787,60.78
121.58,0.808803,-0.58808,60.79
121.6,0.79688,-0.604137,60.8
121.62,0.784639,-0.619953,60.81
121.64,0.772084,-0.635521,60.82
121.66,0.75922,-0.650834,60.83
121.68,0.746052,-0.665888,60.84
121.7,0.732586,-0.680674,60.85
121.72,0.718827,-0.695189,60.86
121.74,0.70478,-0.709426,60.87
121.76,0.690452,-0.723378,60.88
121.78,0.675847,-0.737042,60.89
121.8,0.660972,-0.75041,60.9
121.82,0.645833,-0.763479,60.91
121.84,0.630435,-0.776242,60.92
121.86,0.614785,-0.788695,60.93
121.88,0.598889,-0.800832,60.94
121.9,0.582754,-0.812649,60.95
121.92,0.566386,-0.82414,60.96
121.94,0.549791,-0.835303,60.97
121.96,0.532976,-0.846131,60.98
121.98,0.515948,-0.85662,60.99
122,0.498713,-0.866767,61
122.02,0.481279,-0.876567,61.01
122.04,0.463653,-0.886017,61.02
122.06,0.445841,-0.895112,61.03
122.08,0.427851,-0.903849,61.04
122.1,0.409689,-0.912225,61.05
122.12,0.391364,-0.920236,61.06
122.14,0.372882,-0.927879,61.07
122.16,0.354251,-0.93515,61.08
122.18,0.335479,-0.942048,61.09
122.2,0.316572,-0.948568,61.1
122.22,0.297539,-0.95471,61.11
122.24,0.278386,-0.960469,61.12
122.26,0.259122,-0.965844,61.13
122.28,0.239755,-0.970833,61.14
122.3,0.220292,-0.975434,61.15
122.32,0.20074,-0.979645,61.16
122.34,0.181109,-0.983463,61.17
122.36,0.161404,-0.986888,61.18
122.38,0.141636,-0.989919,61.19
122.4,0.12181,-0.992553,61.2
122.42,0.101936,-0.994791,61.21
122.44,0.0820212,-0.996631,61.22
122.46,0.0620736,-0.998072,61.23
122.48,0.042101,-0.999113,61.24
122.5,0.0221117,-0.999756,61.25
122.52,0.00211349,-0.999998,61.26
122.54,-0.0178856,-0.99984,61.27
122.56,-0.0378774,-0.999282,61.28
122.58,-0.0578542,-0.998325,61.29
122.6,-0.0778078,-0.996968,61.3
122.62,-0.0977303,-0.995213,61.31
122.64,-0.117614,-0.993059,61.32
122.66,-0.13745,-0.990509,61.33
122.68,-0.157231,-0.987562,61.34
122.7,-0.17695,-0.98422,61.35
122.72,-0.196598,-0.980484,61.36
122.74,-0.216167,-0.976356,61.37
122.76,-0.235649,-0.971838,61.38
122.78,-0.255038,-0.966931,61.39
122.8,-0.274324,-0.961637,61.4
122.82,-0.2935,-0.955959,61.41
122.84,-0.31256,-0.949898,61.42
122.86,-0.331494,-0.943457,61.43
122.88,-0.350295,-0.936639,61.44
122.9,-0.368957,-0.929446,61.45
122.92,-0.387471,-0.921882,61.46
122.94,-0.40583,-0.913949,61.47
122.96,-0.424026,-0.90565,61.48
122.98,-0.442053,-0.896989,61.49
123,-0.459903,-0.887969,61.5
123.02,-0.47757,-0.878594,61.51
123.04,-0.495045,-0.868867,61.52
123.06,-0.512322,-0.858793,61.53
123.08,-0.529394,-0.848376,61.54
123.1,-0.546255,-0.837619,61.55
123.12,-0.562897,-0.826527,61.56
123.14,-0.579314,-0.815105,61.57
123.16,-0.595499,-0.803356,61.58
123.18,-0.611446,-0.791286,61.59
123.2,-0.627148,-0.7789,61.6
123.22,-0.6426,-0.766202,61.61
123.24,-0.657794,-0.753198,61.62
123.26,-0.672726,-0.739892,61.63
123.28,-0.687388,-0.72629,61.64
123.3,-0.701775,-0.712398,61.65
123.32,-0.715882,-0.698221,61.66
123.34,-0.729702,-0.683765,61.67
123.36,-0.743231,-0.669035,61.68
123.38,-0.756462,-0.654038,61.69
123.4,-0.769391,-0.638779,61.7
123.42,-0.782011,-0.623264,61.71
123.44,-0.794319,-0.6075,61.72
123.46,-0.80631,-0.591493,61.73
123.48,-0.817978,-0.57525,61.74
123.5,-0.829318,-0.558777,61.75
123.52,-0.840327,-0.54208,61.76
123.54,-0.851,-0.525166,61.77
123.56,-0.861332,-0.508042,61.78
123.58,-0.87132,-0.490715,61.79
123.6,-0.88096,-0.473191,61.8
123.62,-0.890247,-0.455479,61.81
123.64,-0.899178,-0.437584,61.82
123.66,-0.907749,-0.419514,61.83
123.68,-0.915957,-0.401276,61.84
123.7,-0.923799,-0.382878,61.85
123.72,-0.931271,-0.364327,61.86
123.74,-0.938371,-0.34563,61.87
123.76,-0.945095,-0.326794,61.88
123.78,-0.951442,-0.307828,61.89
123.8,-0.957408,-0.288739,61.9
123.82,-0.962991,-0.269535,61.91
123.84,-0.968188,-0.250222,61.92
123.86,-0.972999,-0.23081,61.93
123.88,-0.97742,-0.211305,61.94
123.9,-0.981451,-0.191716,61.95
123.92,-0.985088,-0.172049,61.96
123.94,-0.988332,-0.152315,61.97
123.96,-0.99118,-0.132519,61.98
123.98,-0.993632,-0.11267,61.99
124,-0.995687,-0.0927762,62
124.02,-0.997343,-0.0728452,62.01
124.04,-0.998601,-0.0528851,62.02
124.06,-0.999459,-0.0329039,62.03
124.08,-0.999917,-0.0129095,62.04
124.1,-0.999975,0.00709012,62.05
124.12,-0.999633,0.0270869,62.06
124.14,-0.998891,0.0470728,62.07
124.16,-0.99775,0.0670399,62.08
124.18,-0.99621,0.0869801,62.09
124.2,-0.994271,0.106886,62.1
124.22,-0.991935,0.126748,62.11
124.24,-0.989202,0.14656,62.12
124.26,-0.986073,0.166314,62.13
124.28,-0.98255,0.186001,62.14
124.3,-0.978633,0.205613,62.15
124.32,-0.974326,0.225143,62.16
124.34,-0.969628,0.244584,62.17
124.36,-0.964543,0.263926,62.18
124.38,-0.959072,0.283163,62.19
124.4,-0.953217,0.302286,62.2
124.42,-0.946981,0.321289,62.21
124.44,-0.940367,0.340163,62.22
124.46,-0.933376,0.358901,62.23
124.48,-0.926011,0.377495,62.24
124.5,-0.918277,0.395939,62.25
124.52,-0.910175,0.414224,62.26
124.54,-0.901709,0.432344,62.27
124.56,-0.892882,0.45029,62.28
124.58,-0.883699,0.468056,62.29
124.6,-0.874161,0.485636,62.3
124.62,-0.864274,0.503021,62.31
124.64,-0.854042,0.520204,62.32
124.66,-0.843468,0.53718,62.33
124.68,-0.832556,0.553941,62.34
124.7,-0.821311,0.57048,62.35
124.72,-0.809738,0.586791,62.36
124.74,-0.797841,0.602867,62.37
124.76,-0.785625,0.618703,62.38
124.78,-0.773095,0.63429,62.39
124.8,-0.760255,0.649624,62.4
124.82,-0.747112,0.664698,62.41
124.84,-0.733669,0.679507,62.42
124.86,-0.719933,0.694043,62.43
124.88,-0.705909,0.708302,62.44
124.9,-0.691603,0.722278,62.45
124.92,-0.67702,0.735964,62.46
124.94,-0.662166,0.749357,62.47
124.96,-0.647048,0.762449,62.48
124.98,-0.63167,0.775237,62.49
125,-0.61604,0.787715,62.5
125.02,-0.600164,0.799877,62.51
125.04,-0.584048,0.811719,62.52
125.06,-0.567697,0.823237,62.53
125.08,-0.55112,0.834426,62.54
125.1,-0.534323,0.845281,62.55
125.12,-0.517311,0.855797,62.56
125.14,-0.500093,0.865972,62.57
125.16,-0.482675,0.8758,62.58
125.18,-0.465063,0.885277,62.59
125.2,-0.447266,0.894401,62.6
125.22,-0.42929,0.903167,62.61
125.24,-0.411142,0.911571,62.62
125.26,-0.392829,0.919611,62.63
125.28,-0.37436,0.927284,62.64
125.3,-0.35574,0.934585,62.65
125.32,-0.336979,0.941512,62.66
125.34,-0.318082,0.948063,62.67
125.36,-0.299059,0.954235,62.68
125.38,-0.279916,0.960025,62.69
125.4,-0.26066,0.965431,62.7
125.42,-0.241301,0.97045,62.71
125.44,-0.221845,0.975082,62.72
125.46,-0.2023,0.979324,62.73
125.48,-0.182675,0.983173,62.74
125.5,-0.162976,0.98663,62.75
125.52,-0.143212,0.989692,62.76
125.54,-0.123391,0.992358,62.77
125.56,-0.10352,0.994627,62.78
125.58,-0.0836084,0.996499,62.79
125.6,-0.0636631,0.997971,62.8
125.62,-0.0436922,0.999045,62.81
125.64,-0.0237039,0.999719,62.82
125.66,-0.00370614,0.999993,62.83
125.68,0.0162931,0.999867,62.84
125.7,0.0362859,0.999341,62.85
125.72,0.0562641,0.998416,62.86
125.74,0.0762199,0.997091,62.87
125.76,0.0961451,0.995367,62.88
125.78,0.116032,0.993245,62.89
125.8,0.135872,0.990726,62.9
125.82,0.155658,0.987811,62.91
125.84,0.175382,0.9845,62.92
125.86,0.195036,0.980796,62.93
125.88,0.214611,0.9767,62.94
125.9,0.234101,0.972212,62.95
125.92,0.253497,0.967336,62.96
125.94,0.272792,0.962073,62.97
125.96,0.291978,0.956425,62.98
125.98,0.311046,0.950395,62.99
126,0.329991,0.943984,63
126.02,0.348803,0.937196,63.01
126.04,0.367476,0.930033,63.02
126.06,0.386002,0.922498,63.03
126.08,0.404374,0.914594,63.04
126.1,0.422583,0.906324,63.05
126.12,0.440624,0.897692,63.06
126.14,0.458489,0.8887,63.07
126.16,0.47617,0.879353,63.08
126.18,0.49366,0.869655,63.09
126.2,0.510954,0.859608,63.1
126.22,0.528043,0.849218,63.11
126.24,0.54492,0.838488,63.12
126.26,0.56158,0.827423,63.13
126.28,0.578015,0.816026,63.14
126.3,0.594219,0.804304,63.15
126.32,0.610185,0.792259,63.16
126.34,0.625907,0.779898,63.17
126.36,0.641379,0.767224,63.18
126.38,0.656594,0.754244,63.19
126.4,0.671546,0.740962,63.2
126.42,0.68623,0.727384,63.21
126.44,0.70064,0.713515,63.22
126.46,0.714769,0.699361,63.23
126.48,0.728612,0.684926,63.24
126.5,0.742164,0.670218,63.25
126.52,0.755419,0.655242,63.26
126.54,0.768372,0.640003,63.27
126.56,0.781018,0.624509,63.28
126.58,0.793351,0.608765,63.29
126.6,0.805367,0.592777,63.3
126.62,0.81706,0.576552,63.31
126.64,0.828427,0.560097,63.32
126.66,0.839463,0.543417,63.33
126.68,0.850163,0.52652,63.34
126.7,0.860522,0.509413,63.35
126.72,0.870538,0.492102,63.36
126.74,0.880205,0.474594,63.37
126.76,0.88952,0.456896,63.38
126.78,0.89848,0.439015,63.39
126.8,0.90708,0.420959,63.4
126.82,0.915317,0.402735,63.41
126.84,0.923188,0.384349,63.42
126.86,0.93069,0.36581,63.43
126.88,0.937819,0.347124,63.44
126.9,0.944574,0.328299,63.45
126.92,0.95095,0.309343,63.46
126.94,0.956947,0.290264,63.47
126.96,0.96256,0.271068,63.48
126.98,0.967789,0.251764,63.49
127,0.97263,0.232359,63.5
127.02,0.977082,0.212861,63.51
127.04,0.981144,0.193278,63.52
127.06,0.984813,0.173618,63.53
127.08,0.988088,0.153889,63.54
127.1,0.990968,0.134097,63.55
127.12,0.993452,0.114252,63.56
127.14,0.995538,0.0943619,63.57
127.16,0.997226,0.0744336,63.58
127.18,0.998515,0.0544755,63.59
127.2,0.999405,0.0344956,63.6
127.22,0.999895,0.014502,63.61
127.24,0.999985,-0.0054975,63.62
127.26,0.999675,-0.0254948,63.63
127.28,0.998965,-0.0454818,63.64
127.3,0.997856,-0.0654507,63.65
127.32,0.996347,-0.0853934,63.66
127.34,0.99444,-0.105302,63.67
127.36,0.992136,-0.125168,63.68
127.38,0.989434,-0.144985,63.69
127.4,0.986337,-0.164743,63.7
127.42,0.982845,-0.184436,63.71
127.44,0.97896,-0.204054,63.72
127.46,0.974683,-0.223591,63.73
127.48,0.970017,-0.243039,63.74
127.5,0.964962,-0.262389,63.75
127.52,0.959522,-0.281635,63.76
127.54,0.953697,-0.300768,63.77
127.56,0.947492,-0.31978,63.78
127.58,0.940907,-0.338665,63.79
127.6,0.933946,-0.357414,63.8
127.62,0.926611,-0.37602,63.81
127.64,0.918906,-0.394476,63.82
127.66,0.910833,-0.412774,63.83
127.68,0.902396,-0.430907,63.84
127.7,0.893598,-0.448867,63.85
127.72,0.884443,-0.466648,63.86
127.74,0.874934,-0.484243,63.87
127.76,0.865074,-0.501643,63.88
127.78,0.854869,-0.518843,63.89
127.8,0.844322,-0.535836,63.9
127.82,0.833437,-0.552614,63.91
127.84,0.822219,-0.569171,63.92
127.86,0.810672,-0.585501,63.93
127.88,0.798801,-0.601596,63.94
